81, 435.892, 90.5817, 140.34
82, 608.02, 102.512, 984.436
83, 608.1, 100.326, 981.39
84, 607.934, 96.6324, 980.762
85, 605.19, 94.0977, 980.433
86, 603.235, 92.6644, 977.571
87, 602.475, 92.4672, 973.905
88, 604.021, 93.3721, 970.61
89, 603.654, 93.2174, 966.882
90, 600.957, 94.2984, 964.511
91, 598.705, 93.3494, 961.667
92, 598.805, 93.5924, 957.926
93, 599.497, 96.324, 955.451
94, 601.117, 98.7357, 953.08
95, 600.477, 102.089, 951.529
96, 598.024, 103.775, 949.247
97, 597.928, 104.277, 945.532
98, 595.844, 106.077, 942.987
99, 595.672, 108.264, 939.945
100, 596.111, 107.885, 936.24
101, 596.053, 108.618, 932.563
102, 594.412, 110.034, 929.503
103, 595.022, 110.076, 925.803
104, 593.146, 111.124, 922.73
105, 591.842, 112.885, 919.687
106, 591.065, 114.898, 916.62
107, 592.227, 117.565, 914.253
108, 592.88, 121.247, 913.982
109, 593.329, 124.062, 916.419
110, 592.264, 127.647, 916.147
111, 593.856, 130.625, 917.778
112, 592.796, 134.192, 918.239
113, 593.042, 137.848, 917.445
114, 595.261, 140.864, 917.228
115, 597.74, 141.255, 914.442
116, 600.779, 139.068, 914.226
117, 603.692, 138.757, 911.885
118, 606.571, 139.613, 909.64
119, 608.355, 142.864, 909.077
120, 608.236, 145.1, 906.069
121, 610.168, 147.272, 903.7
122, 610.911, 150.93, 904.06
123, 612.723, 153.382, 901.876
124, 615.273, 156.067, 902.467
125, 617.495, 156.494, 905.457
126, 617.521, 156.525, 909.207
127, 619.033, 156.826, 912.626
128, 621.861, 154.962, 914.235
129, 623.741, 154.314, 917.415
130, 624.148, 153.49, 921.05
131, 624.575, 154.774, 924.548
132, 625.238, 153.431, 927.986
133, 624.012, 153.854, 931.504
134, 621.705, 156.347, 933.093
135, 618.165, 157.101, 934.075
136, 616.107, 160.236, 934.076
137, 613.499, 160.791, 931.44
138, 610.342, 158.767, 931.441
139, 606.665, 158.863, 932.172
140, 604.499, 161.12, 930.104
141, 602.881, 162.892, 927.222
142, 599.153, 163.082, 926.861
143, 596.509, 161.873, 929.229
144, 596.118, 161.965, 932.957
145, 595.089, 161.463, 936.528
146, 596.786, 161.458, 939.872
147, 599.308, 158.948, 941.056
148, 602.872, 158.066, 940.294
149, 605.177, 155.845, 942.248
150, 608.919, 155.894, 942.014
151, 610.716, 154.161, 939.215
152, 614.065, 154.205, 937.528
153, 615.426, 154.084, 934.036
154, 618.066, 156.268, 932.514
155, 618.525, 159.138, 930.143
156, 618.292, 159.463, 926.415
157, 617.983, 159.812, 922.694
158, 618.72, 159.498, 919.03
159, 621.645, 160.655, 916.99
160, 624.346, 161.638, 914.581
161, 627.877, 160.414, 914.89
162, 630.363, 158.972, 912.481
163, 267.922, 943.327, 718.772
164, 268.328, 943.747, 722.476
165, 268.353, 941.557, 725.52
166, 268.759, 941.977, 729.225
167, 271.778, 942.043, 731.447
168, 273.978, 944.317, 733.46
169, 277.053, 944.384, 735.606
170, 277.753, 945.107, 739.218
171, 277.497, 944.444, 742.9
172, 277.888, 943.552, 746.522
173, 278.445, 942.648, 750.118
174, 281.198, 940.855, 751.927
175, 281.699, 938.545, 754.839
176, 279.698, 935.4, 755.246
177, 280.321, 932.53, 752.915
178, 282.485, 930.949, 750.292
179, 282.802, 928.985, 747.113
180, 282.246, 929.589, 743.454
181, 284.179, 929.117, 740.276
182, 283.749, 929.817, 736.617
183, 282.332, 931.08, 733.383
184, 282.995, 930.436, 729.748
185, 283.062, 927.223, 727.815
186, 282.701, 926.372, 724.181
187, 280.016, 925.269, 721.806
188, 279.693, 925.047, 718.076
189, 279.849, 925.143, 714.331
190, 282.544, 924.527, 711.797
191, 284.553, 921.364, 711.94
192, 285.327, 918.92, 714.677
193, 287.167, 915.656, 714.82
194, 288.253, 912.607, 716.714
195, 288.02, 910.378, 719.72
196, 287.633, 908.117, 722.687
197, 287.371, 908.491, 726.409
198, 287.428, 908.958, 730.13
199, 286.63, 911.799, 732.443
200, 286.608, 912.269, 736.164
201, 284.984, 914.47, 738.73
202, 281.399, 915.57, 738.739
203, 278.609, 914.11, 740.776
204, 277.494, 910.613, 740.009
205, 279.105, 907.453, 738.791
206, 281.58, 905.155, 740.42
207, 282.566, 903.781, 743.767
208, 282.174, 903.848, 747.496
209, 283.827, 905.007, 750.657
210, 284.869, 905.363, 754.241
211, 283.132, 905.323, 757.564
212, 281.338, 907.018, 760.387
213, 281.034, 907.643, 764.072
214, 278.725, 909.69, 766.203
215, 275.806, 911.951, 765.548
216, 273.259, 914.278, 767.019
217, 269.775, 914.139, 765.64
218, 266.439, 913.26, 767.111
219, 263.713, 910.905, 768.152
220, 263.437, 907.378, 769.395
221, 262.303, 906.192, 772.767
222, 262.321, 905.137, 776.366
223, 263.552, 906.424, 779.666
224, 266.792, 907.963, 780.76
225, 268.472, 907.375, 784.06
226, 267.519, 906.923, 787.659
227, 264.622, 906.326, 789.964
228, 262.557, 903.228, 789.523
229, 259.025, 902.501, 790.554
230, 255.796, 902.762, 792.443
231, 255.051, 902.134, 796.064
232, 256.689, 903.002, 799.324
233, 259.526, 905.236, 800.338
234, 259.964, 908.762, 799.138
235, 259.561, 912.455, 799.649
236, 258.535, 915.382, 797.541
237, 257.198, 918.74, 796.543
238, 255.35, 921.888, 797.403
239, 252.907, 923.954, 795.447
240, 249.268, 924.242, 796.307
241, 245.633, 923.646, 797.009
242, 243.095, 925.447, 794.917
243, 241.816, 926.454, 791.539
244, 204.627, 197.729, 192.907
245, 205.753, 201.162, 193.913
246, 208.914, 202.782, 192.711
247, 212.391, 201.949, 193.842
248, 214.002, 202.623, 197.161
249, 214.106, 202.673, 200.909
250, 216.796, 203.059, 203.493
251, 218.787, 203.782, 206.587
252, 221.796, 203.013, 208.688
253, 223.944, 204.271, 211.493
254, 226.587, 203.596, 214.066
255, 230.16, 204.73, 213.977
256, 232.761, 204.829, 211.278
257, 232.714, 204.837, 207.528
258, 234.487, 202.932, 204.828
259, 234.453, 202.966, 201.079
260, 232.752, 202.96, 197.737
261, 231.662, 203.717, 194.229
262, 228.303, 203.131, 192.669
263, 226.102, 200.382, 193.958
264, 222.715, 199.988, 192.398
265, 221.466, 199.539, 188.891
266, 220.784, 199.361, 185.208
267, 222.863, 199.162, 182.094
268, 226.142, 200.823, 181.349
269, 229.429, 199.765, 182.812
270, 231.036, 196.674, 181.423
271, 231.4, 195.219, 177.986
272, 232.823, 193.1, 175.239
273, 235.716, 192.052, 173.096
274, 238.191, 189.237, 173.221
275, 240.938, 189.046, 175.767
276, 241.091, 189.11, 179.513
277, 240.234, 189.079, 183.164
278, 241.674, 187.753, 186.362
279, 243.607, 185.9, 188.988
280, 243.78, 184.951, 192.612
281, 245.108, 184.023, 195.994
282, 246.72, 184.3, 199.368
283, 249.655, 182.327, 200.617
284, 250.369, 178.781, 199.626
285, 253.476, 176.692, 199.827
286, 254.029, 173.943, 197.336
287, 254.229, 173.807, 193.594
288, 254.011, 174.349, 189.89
289, 253.163, 172.331, 186.846
290, 252.236, 170.83, 183.537
291, 252.62, 167.269, 182.425
292, 251.634, 164.364, 180.269
293, 251.774, 162.985, 176.785
294, 250.834, 161.324, 173.557
295, 250.833, 161.324, 169.807
296, 250.7, 163.957, 167.14
297, 250.699, 163.956, 163.39
298, 250.804, 161.895, 160.259
299, 249.191, 160.092, 157.394
300, 248.37, 156.448, 157.058
301, 249.671, 154.365, 154.224
302, 249.562, 154.587, 150.482
303, 251.274, 153.24, 147.429
304, 251.691, 151.547, 144.11
305, 253.411, 148.636, 142.487
306, 254.632, 148.315, 138.956
307, 257.949, 148.971, 137.334
308, 259.641, 151.468, 135.106
309, 258.959, 155.12, 134.595
310, 256.493, 156.83, 136.845
311, 255.886, 160.085, 138.604
312, 253.291, 162.629, 137.678
313, 253.262, 164.561, 134.465
314, 250.667, 167.106, 133.539
315, 249.382, 170.192, 131.84
316, 245.962, 171.622, 131.275
317, 244.531, 175.059, 130.82
318, 242.009, 176.621, 133.113
319, 240.303, 179.93, 132.658
320, 240.999, 182.148, 129.716
321, 239.294, 185.457, 129.26
322, 237.082, 186.177, 126.318
323, 237.273, 185.808, 122.591
324, 236.954, 183.614, 119.567
325, 262.947, 175.481, 625.294
326, 262.037, 177.035, 628.583
327, 258.77, 178.53, 629.655
328, 255.921, 180.212, 627.89
329, 253.711, 183.046, 628.962
330, 253.923, 184.835, 632.251
331, 252.934, 186.196, 635.602
332, 251.925, 189.603, 636.802
333, 251.788, 192.969, 635.155
334, 249.556, 195.941, 634.657
335, 248.047, 198.397, 632.258
336, 244.418, 199.285, 632.58
337, 241.757, 198.292, 635.028
338, 239.432, 195.463, 635.838
339, 237.576, 194.632, 638.988
340, 237.558, 194.616, 642.738
341, 236.403, 192.722, 645.762
342, 236.421, 193.271, 649.471
343, 235.889, 191.855, 652.903
344, 235.976, 191.659, 656.646
345, 235.72, 192.106, 660.361
346, 235.672, 192.155, 664.11
347, 232.987, 192.197, 666.728
348, 231.22, 191.754, 670.005
349, 230.389, 191.462, 673.651
350, 230.276, 191.229, 677.392
351, 230.987, 191.499, 681.064
352, 232.126, 193.997, 683.618
353, 231.465, 195.797, 686.841
354, 231.63, 199.16, 688.493
355, 234.146, 201.465, 690.049
356, 236.939, 202.107, 692.467
357, 237.23, 202.278, 696.202
358, 234.856, 202.03, 699.094
359, 234.142, 201.159, 702.671
360, 234.539, 202.827, 706.006
361, 233.775, 202, 709.583
362, 234.338, 203.62, 712.917
363, 234.823, 202.603, 716.494
364, 233.536, 203.067, 719.986
365, 234.881, 203.691, 723.43
366, 236.3, 204.294, 726.849
367, 238.978, 205.082, 729.352
368, 241.396, 204.193, 732.078
369, 244.379, 205.553, 733.897
370, 245.662, 208.928, 732.885
371, 249.043, 210.47, 733.387
372, 252.391, 210.318, 735.069
373, 255.358, 212.516, 735.724
374, 255.829, 215.566, 733.593
375, 258.382, 218.286, 733.966
376, 259.145, 220.552, 736.856
377, 257.821, 224.041, 737.229
378, 258.018, 227.766, 737.615
379, 259.779, 229.367, 740.513
380, 262.438, 231.982, 740.9
381, 264.453, 235.106, 741.396
382, 264.766, 238.081, 739.135
383, 264.788, 238.616, 735.423
384, 263.155, 237.099, 732.408
385, 262.459, 236.249, 728.822
386, 259.175, 235.904, 727.046
387, 258.128, 235.57, 723.461
388, 256.605, 236.346, 720.123
389, 253.211, 235.263, 718.952
390, 251.004, 232.735, 720.626
391, 248.889, 232.031, 723.641
392, 247.87, 232.535, 727.215
393, 246.788, 235.675, 728.956
394, 248.32, 238.862, 730.205
395, 247.787, 240.408, 733.579
396, 247.162, 240.717, 737.264
397, 246.166, 240.386, 740.864
398, 247.763, 241.188, 744.161
399, 247.042, 240.426, 747.761
400, 244.386, 240.339, 750.407
401, 240.73, 241.176, 750.419
402, 238.472, 239.776, 753.065
403, 235.822, 240.382, 755.649
404, 232.635, 238.407, 755.573
405, 231.772, 235.941, 752.883
406, 112.613, 860.958, 417.92
407, 112.68, 857.21, 418.021
408, 114.537, 855.398, 420.729
409, 114.48, 855.417, 424.479
410, 114.889, 855.62, 428.201
411, 114.143, 853.452, 431.168
412, 114.553, 853.654, 434.89
413, 114.436, 853.441, 438.632
414, 114.909, 854.905, 442.052
415, 113.331, 858.028, 443.401
416, 111.171, 860.796, 442.084
417, 107.715, 862.116, 442.703
418, 104.638, 862.92, 444.689
419, 103.889, 862.487, 448.338
420, 104.666, 862.812, 451.992
421, 106.517, 864.96, 454.447
422, 110.081, 866.098, 454.199
423, 113.412, 864.401, 454.496
424, 116.143, 865.273, 452.078
425, 119.474, 863.577, 452.376
426, 121.098, 861.444, 454.998
427, 124.812, 860.921, 454.977
428, 127.786, 863.136, 454.421
429, 131.515, 863.522, 454.321
430, 134.024, 864.612, 456.886
431, 135.418, 868.092, 456.785
432, 138.78, 869.552, 455.993
433, 140.822, 869.395, 452.852
434, 140.195, 869.812, 449.178
435, 139.562, 872.866, 447.096
436, 141.488, 875.834, 445.854
437, 140.789, 879.211, 447.325
438, 137.775, 881.322, 446.6
439, 135.374, 884.2, 446.486
440, 134.585, 886.724, 443.827
441, 131.938, 889.38, 443.796
442, 129.294, 889.398, 441.137
443, 126.288, 890.81, 439.395
444, 124.43, 894.006, 440.023
445, 120.849, 895.116, 440.121
446, 117.462, 893.507, 440.117
447, 115.617, 891.176, 437.831
448, 113.564, 888.081, 437.315
449, 110.394, 886.203, 436.617
450, 108.329, 886.72, 433.53
451, 106.331, 885.537, 430.585
452, 106.681, 885.769, 426.859
453, 107.9, 886.207, 423.34
454, 107.229, 884.804, 419.927
455, 108.413, 885.329, 416.408
456, 107.446, 884.111, 412.995
457, 105.003, 881.597, 411.663
458, 105.034, 878.168, 413.181
459, 103.084, 875.055, 413.936
460, 103.826, 871.75, 412.328
461, 103.713, 868.075, 413.064
462, 101.463, 865.237, 412.09
463, 97.9165, 864.808, 410.951
464, 96.8366, 863.445, 407.628
465, 94.3025, 861.956, 405.299
466, 90.6974, 861.009, 405.711
467, 87.2038, 859.746, 406.222
468, 85.1328, 860.703, 409.199
469, 81.6392, 859.44, 409.71
470, 78.9156, 860.699, 407.46
471, 77.3744, 864.079, 407.971
472, 78.5339, 867.234, 409.634
473, 78.3942, 870.977, 409.804
474, 80.8475, 873.65, 410.753
475, 82.7104, 874.077, 413.98
476, 82.4799, 873.749, 417.708
477, 82.0905, 876.054, 420.641
478, 82.3841, 875.781, 424.369
479, 80.5981, 875.725, 427.666
480, 77.9692, 878.168, 428.753
481, 74.5118, 878.12, 427.302
482, 73.4757, 879.116, 423.838
483, 70.0199, 879.23, 422.387
484, 67.032, 881.495, 422.333
485, 64.7469, 882.793, 419.658
486, 63.7361, 886.384, 419.278
487, 643.88, 742.027, 498.062
488, 644.207, 741.784, 501.79
489, 643.446, 743.988, 504.727
490, 643.254, 744.109, 508.47
491, 642.645, 746.731, 511.081
492, 642.615, 746.801, 514.831
493, 642.591, 746.213, 518.534
494, 642.56, 747.825, 521.92
495, 642.578, 747.752, 525.669
496, 642.895, 747.321, 529.381
497, 642.461, 744.362, 531.643
498, 642.113, 742.012, 534.545
499, 642.011, 742.349, 538.278
500, 639.791, 744.178, 540.685
501, 639.421, 747.798, 541.591
502, 636.69, 750.048, 540.35
503, 633.843, 751.885, 541.956
504, 633.089, 755.289, 543.337
505, 631.854, 758.822, 543.57
506, 629.316, 760.063, 541.105
507, 626.067, 758.966, 539.588
508, 623.315, 756.795, 540.922
509, 620.915, 754.346, 539.405
510, 617.657, 752.874, 540.539
511, 616.46, 749.758, 538.832
512, 617.881, 746.52, 537.581
513, 617.46, 743.154, 539.178
514, 617.149, 741.903, 542.699
515, 614.4, 739.914, 544.296
516, 613.394, 736.315, 543.982
517, 615.182, 733.101, 544.715
518, 615.603, 729.384, 544.457
519, 617.981, 727.448, 542.298
520, 618.806, 724.675, 539.913
521, 619.536, 723.767, 536.348
522, 619.494, 723.362, 532.62
523, 619.662, 723.561, 528.879
524, 617.597, 722.247, 526.037
525, 616.445, 722.497, 522.478
526, 615.425, 724.063, 519.226
527, 616.149, 727.589, 518.176
528, 618.466, 729.135, 515.666
529, 619.22, 732.804, 515.84
530, 618.172, 735.643, 513.626
531, 619.235, 738.048, 510.952
532, 619.239, 738.037, 507.202
533, 619.004, 737.505, 503.497
534, 616.918, 735.323, 501.273
535, 615.821, 734.349, 497.821
536, 617.002, 735.073, 494.336
537, 620.395, 734.54, 492.833
538, 621.216, 733.425, 489.348
539, 620.906, 733.673, 485.619
540, 620.388, 733.982, 481.918
541, 620.283, 734.389, 478.191
542, 618.839, 736.926, 475.838
543, 618.831, 737.573, 472.144
544, 617.42, 736.115, 468.99
545, 615.762, 732.977, 467.78
546, 616.832, 729.441, 467.137
547, 619.236, 726.726, 466.182
548, 619.057, 723.482, 468.055
549, 617.218, 720.791, 469.909
550, 614.188, 718.895, 471.043
551, 612.6, 715.542, 470.499
552, 610.48, 714.772, 467.503
553, 606.922, 715.822, 466.959
554, 605.206, 718.308, 469.181
555, 604.632, 718.416, 472.885
556, 605.876, 716.614, 475.93
557, 605.663, 715.414, 479.476
558, 606.993, 716.354, 482.854
559, 607.262, 716.411, 486.594
560, 609.644, 714.89, 489.059
561, 610.202, 712.424, 491.828
562, 611.552, 711.562, 495.219
563, 612.33, 710.635, 498.768
564, 613.715, 710.243, 502.231
565, 612.48, 709.561, 505.705
566, 609.867, 707.663, 507.61
567, 608.991, 707.279, 511.236
568, 928.831, 403.577, 857.387
569, 928.456, 403.27, 853.668
570, 927.259, 403.382, 850.116
571, 926.249, 403.492, 846.507
572, 927.394, 402.082, 843.226
573, 927.359, 398.483, 842.171
574, 926.846, 394.969, 840.967
575, 925.82, 393.113, 837.874
576, 925.887, 392.874, 834.133
577, 928.33, 391.489, 831.647
578, 928.57, 391.554, 827.905
579, 929.352, 391.11, 824.265
580, 928.831, 392.958, 821.044
581, 930.084, 396.366, 820.105
582, 930.588, 398.219, 816.884
583, 929.717, 401.743, 815.945
584, 931.442, 404.637, 814.298
585, 932.325, 405.503, 810.758
586, 931.351, 404.221, 807.371
587, 931.707, 401.498, 804.817
588, 934.235, 399.384, 803.027
589, 934.337, 398.306, 799.437
590, 933.213, 395.208, 797.646
591, 934.223, 393.016, 794.777
592, 933.367, 389.381, 794.434
593, 931.054, 387.934, 791.862
594, 927.935, 387.043, 789.98
595, 925.158, 384.538, 789.706
596, 922.695, 384.65, 786.881
597, 921.069, 383.341, 783.766
598, 921.148, 384.043, 780.083
599, 921.357, 384.211, 776.342
600, 921.676, 387.015, 773.872
601, 923.352, 388.364, 770.801
602, 926.463, 390.348, 770.131
603, 927.148, 393.365, 772.25
604, 925.197, 396.497, 771.58
605, 921.852, 397.487, 772.955
606, 918.59, 399.056, 771.974
607, 915.177, 400.499, 772.548
608, 913.749, 402.213, 775.562
609, 910.06, 402.568, 776.136
610, 907.705, 400.648, 773.938
611, 907.1, 400.545, 770.239
612, 904.724, 399.934, 767.403
613, 903.96, 398.657, 763.961
614, 904.607, 399.857, 760.467
615, 903.259, 399.227, 757.025
616, 899.789, 398.981, 755.624
617, 898.507, 399.86, 752.212
618, 899.781, 400.09, 748.692
619, 900.227, 400.726, 745.024
620, 899.163, 398.999, 741.869
621, 899.917, 399.182, 738.201
622, 898.853, 397.456, 735.047
623, 898.775, 397.102, 731.314
624, 899.143, 397.378, 727.592
625, 899.917, 399.098, 724.351
626, 900.245, 398.218, 720.721
627, 900.401, 397.61, 717.023
628, 900.811, 394.592, 714.837
629, 899.974, 393.48, 711.354
630, 900.437, 390.073, 709.857
631, 899.6, 388.961, 706.375
632, 898.256, 386.708, 703.696
633, 897.522, 383.384, 702.124
634, 897.757, 382.09, 698.612
635, 898.233, 382.786, 694.958
636, 898.118, 383.422, 691.264
637, 898.49, 386.457, 689.092
638, 898.671, 387.077, 685.398
639, 901.343, 388.562, 683.227
640, 904.894, 387.569, 682.543
641, 905.954, 385.71, 679.463
642, 905.647, 386.277, 675.769
643, 907.695, 385.654, 672.69
644, 907.068, 385.768, 668.994
645, 908.956, 384.749, 665.919
646, 908.77, 385.358, 662.224
647, 908.251, 386.093, 658.583
648, 909.785, 384.938, 655.362
649, 69.7653, 782.006, 83.4376
650, 73.2501, 783.178, 82.6986
651, 74.8099, 784.575, 79.5876
652, 78.1596, 784.408, 77.9099
653, 79.7723, 785.853, 74.8479
654, 80.7805, 786.337, 71.2686
655, 80.9186, 786.475, 67.5237
656, 80.8733, 786.444, 63.7741
657, 81.9398, 788.813, 61.0698
658, 83.7473, 791.144, 58.7539
659, 83.4191, 794.599, 57.3341
660, 84.3487, 795.736, 53.8838
661, 85.6466, 795.882, 50.3686
662, 87.1632, 797.763, 47.5003
663, 89.9728, 800.215, 47.1074
664, 93.5683, 799.991, 48.1488
665, 95.2774, 801.482, 51.1348
666, 97.4529, 804.491, 51.6622
667, 99.3745, 805.697, 54.6482
668, 101.419, 807.18, 57.4198
669, 102.496, 807.015, 61.0081
670, 104.461, 804.367, 62.793
671, 103.936, 800.679, 63.2278
672, 102.071, 799.263, 66.1563
673, 100.661, 797.768, 69.2935
674, 100.129, 796.071, 72.5948
675, 100.15, 797.128, 76.1927
676, 99.6719, 796.332, 79.8259
677, 96.7578, 795.59, 82.0665
678, 95.7761, 796.166, 85.6395
679, 94.4826, 795.837, 89.1439
680, 91.0994, 796.29, 90.6965
681, 89.3556, 794.974, 93.7443
682, 85.7327, 794.239, 94.3744
683, 83.7712, 793.277, 97.4222
684, 83.4266, 792.286, 101.022
685, 85.0301, 793.073, 104.32
686, 87.524, 795.225, 106.112
687, 87.7033, 797.495, 109.091
688, 89.3203, 798.89, 112.174
689, 92.9978, 798.64, 112.863
690, 94.4105, 797.038, 115.945
691, 94.4477, 797.686, 119.639
692, 92.7097, 799.657, 122.314
693, 91.3812, 803.12, 122.867
694, 89.3364, 805.35, 120.651
695, 89.2581, 805.937, 116.948
696, 87.2073, 807.523, 114.239
697, 86.72, 811.178, 113.554
698, 86.4767, 813.303, 110.474
699, 86.3603, 816.988, 109.789
700, 84.8085, 818.461, 106.709
701, 83.8749, 820.02, 103.429
702, 83.9292, 819.006, 99.8186
703, 82.5839, 820.228, 96.5384
704, 79.0125, 820.671, 95.4844
705, 77.2197, 820.968, 92.2041
706, 75.688, 822.619, 89.2056
707, 76.1954, 822.597, 85.4901
708, 77.4163, 821.835, 82.0275
709, 79.9621, 819.493, 80.5784
710, 80.0743, 817.117, 77.6794
711, 80.9774, 813.97, 75.8515
712, 79.8829, 810.526, 76.8549
713, 81.3725, 807.61, 75.027
714, 84.1248, 805.269, 76.0304
715, 84.4867, 801.542, 76.2227
716, 86.4294, 799.925, 78.9932
717, 88.5819, 796.861, 79.1855
718, 91.0689, 796.412, 81.956
719, 93.6493, 793.698, 82.1483
720, 96.4456, 793.612, 79.6512
721, 96.6783, 793.606, 75.9084
722, 94.2549, 793.146, 73.0839
723, 92.8905, 794.063, 69.7137
724, 90.5565, 796.724, 68.4742
725, 87.4661, 798.105, 66.86
726, 85.8896, 798.582, 63.4911
727, 83.4461, 800.139, 61.1104
728, 79.7812, 799.347, 61.0428
729, 76.4174, 797.934, 61.9096
730, 944.426, 948.057, 255.745
731, 943.149, 948.963, 252.337
732, 942.875, 949.234, 248.607
733, 945.225, 949.236, 245.685
734, 948.35, 951.265, 245.26
735, 950.651, 951.742, 242.337
736, 953.121, 954.531, 241.912
737, 955.466, 954.686, 238.99
738, 957.492, 956.974, 236.817
739, 961.231, 957.221, 236.968
740, 964.372, 958.97, 235.9
741, 965.03, 961.237, 232.986
742, 964.858, 960.908, 229.255
743, 967.107, 961.626, 226.341
744, 970.796, 961.086, 225.93
745, 973.7, 960.64, 228.259
746, 976.856, 958.617, 228.385
747, 979.125, 957.038, 230.918
748, 979.159, 956.856, 234.664
749, 981.429, 955.277, 237.197
750, 981.611, 955.301, 240.942
751, 981.694, 955.408, 244.69
752, 983.882, 957.043, 247.259
753, 987.595, 956.526, 247.165
754, 990.491, 958.689, 248.162
755, 993.657, 958.248, 250.122
756, 996.478, 955.929, 249.267
757, 997.971, 954.607, 246.091
758, 997.917, 955.421, 242.431
759, 997.01, 956.224, 238.882
760, 998.161, 955.931, 235.325
761, 996.509, 956.062, 231.961
762, 994.228, 954.139, 229.69
763, 993.605, 953.521, 226.044
764, 993.471, 953.103, 222.32
765, 994.171, 955.301, 219.364
766, 992.879, 958.789, 218.885
767, 989.483, 960.37, 218.711
768, 985.738, 960.561, 218.647
769, 982.087, 961.306, 218.227
770, 978.697, 960.876, 216.683
771, 976.443, 958, 217.522
772, 974.612, 955.389, 215.549
773, 975.002, 953.096, 212.607
774, 976.249, 949.692, 211.65
775, 975.81, 946.009, 211.094
776, 973.125, 943.873, 209.579
777, 969.957, 942.377, 210.915
778, 968.692, 938.909, 211.572
779, 969.529, 936.915, 214.636
780, 971.544, 933.822, 215.293
781, 972.443, 931.855, 218.357
782, 971.173, 928.388, 219.014
783, 970.673, 924.685, 219.322
784, 971.145, 922.291, 222.17
785, 970.952, 922.477, 225.91
786, 970.552, 922.905, 229.614
787, 968.58, 922.983, 232.803
788, 966.735, 923.1, 236.065
789, 963.644, 924.962, 237.085
790, 959.897, 925.107, 237.068
791, 957.497, 927.674, 238.377
792, 957.396, 929.861, 241.421
793, 959.012, 933.012, 242.652
794, 960.931, 935.421, 244.793
795, 961.609, 935.501, 248.48
796, 959.503, 935.432, 251.582
797, 960.004, 934.968, 255.269
798, 961.035, 933.025, 258.307
799, 962.489, 930.726, 260.888
800, 963.939, 930.391, 264.33
801, 964.063, 930.289, 268.077
802, 962.259, 932.051, 270.853
803, 962.232, 932.07, 274.603
804, 962.923, 931.133, 278.167
805, 963.164, 932.795, 281.52
806, 964.882, 934.093, 284.591
807, 966.31, 937.495, 285.259
808, 965.48, 941.074, 286.013
809, 964.596, 944.165, 287.943
810, 963.818, 946.765, 290.531
